Identificador_Dirección,Número_de_Distrito,same_as_wikidata_Número_de_Distrito,Calle,same_as_wikidata_Calle,Tipo de Vía
750177428,18,https://wikidata.org/entity/Q200126,Place Françoise-Dorléac,https://wikidata.org/entity/Q48751429,square
750036307,8,https://wikidata.org/entity/Q270230,place François-Ier,https://wikidata.org/entity/Q15971536,square
750047298,10,https://wikidata.org/entity/Q163948,place Franz-Liszt,https://wikidata.org/entity/Q998415,square
750175996,9,https://wikidata.org/entity/Q275118,Place Gabriel-Kaspereit,https://wikidata.org/entity/Q101064723,square
750161164,8,https://wikidata.org/entity/Q270230,place Gabriel-Péri,https://wikidata.org/entity/Q30742286,square
750163331,2,https://wikidata.org/entity/Q209549,place Gaillon,https://wikidata.org/entity/Q3389821,square
750089464,20,https://wikidata.org/entity/Q210720,place Gambetta,https://wikidata.org/entity/Q3389828,square
750173171,15,https://wikidata.org/entity/Q191066,Place Geneviève-de-Gaulle-Anthonioz,https://wikidata.org/entity/Q15971555,square
750163494,9,https://wikidata.org/entity/Q275118,place Georges-Berry,https://wikidata.org/entity/Q14629284,square
750173321,8,https://wikidata.org/entity/Q270230,place Georges-Guillaumin,https://wikidata.org/entity/Q3389831,square
750180350,5,https://wikidata.org/entity/Q238723,La place Georges-Moustaki,https://wikidata.org/entity/Q28963015,square
750160019,15,https://wikidata.org/entity/Q191066,place Georges-Mulot,https://wikidata.org/entity/Q3389832,square
750178960,4,https://wikidata.org/entity/Q230127,place Georges-Pompidou,https://wikidata.org/entity/Q3389839,square
750171919,8,https://wikidata.org/entity/Q270230,place Gérard-Oury,https://wikidata.org/entity/Q3389846,square
750175507,12,https://wikidata.org/entity/Q171689,Place Gertrude-Stein,https://wikidata.org/entity/Q86495817,square
750184198,13,https://wikidata.org/entity/Q175129,Place Grace-Murray-Hopper (Paris),https://wikidata.org/entity/Q88641867,square
750041810,9,https://wikidata.org/entity/Q275118,place Gustave-Toudouze,https://wikidata.org/entity/Q14629285,square
750173040,19,https://wikidata.org/entity/Q204622,place Hannah-Arendt,https://wikidata.org/entity/Q3389847,square
750183252,4,https://wikidata.org/entity/Q230127,Place Harvey-Milk,https://wikidata.org/entity/Q84048032,square
750079692,18,https://wikidata.org/entity/Q200126,place Hébert,https://wikidata.org/entity/Q3389865,square
750036812,8,https://wikidata.org/entity/Q270230,place Henri-Bergson,https://wikidata.org/entity/Q3389849,square
750161249,19,https://wikidata.org/entity/Q204622,place Henri-Fiszbin,https://wikidata.org/entity/Q3389850,square
750147013,12,https://wikidata.org/entity/Q171689,place Henri-Frenay,https://wikidata.org/entity/Q3389851,square
750173286,20,https://wikidata.org/entity/Q210720,place Henri-Krasucki,https://wikidata.org/entity/Q3389853,square
750090207,20,https://wikidata.org/entity/Q210720,place Henri-Matisse,https://wikidata.org/entity/Q3389855,square
750112913,15,https://wikidata.org/entity/Q191066,place Henri-Rollet,https://wikidata.org/entity/Q3389860,square
750178305,1,https://wikidata.org/entity/Q161741,Henri Salvador square,https://wikidata.org/entity/Q28729287,square
750031813,7,https://wikidata.org/entity/Q259463,place Henry-de-Montherlant,https://wikidata.org/entity/Q3389861,square
750180435,13,https://wikidata.org/entity/Q175129,place C/13,https://wikidata.org/entity/Q21098109,square
750181891,5,https://wikidata.org/entity/Q238723,place Hubert-Curien,https://wikidata.org/entity/Q21098121,square
750176112,11,https://wikidata.org/entity/Q169293,Place Hubertine-Auclert,https://wikidata.org/entity/Q26225455,square
750358995,17,https://wikidata.org/entity/Q197297,Place Jacqueline-François,https://wikidata.org/entity/Q107347331,square
750031872,7,https://wikidata.org/entity/Q259463,place Jacques-Bainville,https://wikidata.org/entity/Q3389867,square
750047635,10,https://wikidata.org/entity/Q163948,place Jacques-Bonsergent,https://wikidata.org/entity/Q3389869,square
750178353,14,https://wikidata.org/entity/Q187153,place Jacques-Debu-Bridel,https://wikidata.org/entity/Q3389871,square
750015210,19,https://wikidata.org/entity/Q204622,Place Jacques-Féron,https://wikidata.org/entity/Q101064725,square
750079887,18,https://wikidata.org/entity/Q200126,place Jacques-Froment,https://wikidata.org/entity/Q3389873,square
750140644,15,https://wikidata.org/entity/Q191066,place Jacques-Marette,https://wikidata.org/entity/Q3389875,square
750174466,9,https://wikidata.org/entity/Q275118,place Jacques-Rouché,https://wikidata.org/entity/Q3389876,square
750178725,10,https://wikidata.org/entity/Q163948,place Jan-Karski,https://wikidata.org/entity/Q3390136,square
750179531,10,https://wikidata.org/entity/Q163948,place Jan-Karski,https://wikidata.org/entity/Q3390136,square
750079915,18,https://wikidata.org/entity/Q200126,place Jean-Baptiste-Clément,https://wikidata.org/entity/Q3389878,square
750177270,18,https://wikidata.org/entity/Q200126,place Jean-Marais,https://wikidata.org/entity/Q3389898,square
750177175,13,https://wikidata.org/entity/Q175129,Place Jean-Michel-Basquiat,https://wikidata.org/entity/Q46586348,square
750173551,16,https://wikidata.org/entity/Q194420,place Jean-Monnet,https://wikidata.org/entity/Q3389892,square
750177900,18,https://wikidata.org/entity/Q200126,Place Jeanne-Bohec,https://wikidata.org/entity/Q62522094,square
750161975,13,https://wikidata.org/entity/Q175129,place Jeanne-d'Arc,https://wikidata.org/entity/Q3389900,square
750179534,6,https://wikidata.org/entity/Q245546,place Jean-Paul-Sartre-Simone-de-Beauvoir,https://wikidata.org/entity/Q21098117,square
750165667,8,https://wikidata.org/entity/Q270230,place Jean-Pierre-Lévy,https://wikidata.org/entity/Q15971534,square
750164501,14,https://wikidata.org/entity/Q187153,place Jean-Pronteau,https://wikidata.org/entity/Q3389894,square
750017318,19,https://wikidata.org/entity/Q204622,place Jean-Rostand,https://wikidata.org/entity/Q3389895,square
750142104,13,https://wikidata.org/entity/Q175129,place Jean-Vilar,https://wikidata.org/entity/Q3389896,square
750173150,15,https://wikidata.org/entity/Q191066,Place Jenny Alpha,https://wikidata.org/entity/Q60832260,square
750181031,7,https://wikidata.org/entity/Q259463,Place Joffre,https://wikidata.org/entity/Q100360629,square
750154830,10,https://wikidata.org/entity/Q163948,place Johann-Strauss,https://wikidata.org/entity/Q3389903,square
750124060,16,https://wikidata.org/entity/Q194420,place José-Marti,https://wikidata.org/entity/Q3389908,square
750164511,20,https://wikidata.org/entity/Q210720,place Joseph-Epstein,https://wikidata.org/entity/Q3389905,square
750102554,14,https://wikidata.org/entity/Q187153,place Jules-Hénaffe,https://wikidata.org/entity/Q3389915,square
750080187,18,https://wikidata.org/entity/Q200126,place Jules-Joffrin,https://wikidata.org/entity/Q3389916,square
750171247,16,https://wikidata.org/entity/Q194420,place Jules-Rimet,https://wikidata.org/entity/Q3389918,square
750173162,19,https://wikidata.org/entity/Q204622,place Jules-Senard,https://wikidata.org/entity/Q3389919,square
750181489,9,https://wikidata.org/entity/Q275118,Place Juliette-Drouet,https://wikidata.org/entity/Q101064726,square
750359010,6,https://wikidata.org/entity/Q245546,Place Juliette-Gréco,https://wikidata.org/entity/Q107346436,square
750023774,5,https://wikidata.org/entity/Q238723,place Jussieu,https://wikidata.org/entity/Q3389922,square
750182126,13,https://wikidata.org/entity/Q175129,place Keith-Haring,https://wikidata.org/entity/Q58524255,square
750042631,9,https://wikidata.org/entity/Q275118,place Kossuth,https://wikidata.org/entity/Q3389925,square
750142403,12,https://wikidata.org/entity/Q171689,place Lachambeaudie,https://wikidata.org/entity/Q3389926,square
750175675,6,https://wikidata.org/entity/Q245546,Place Laurent-Terzieff-et-Pascale-de-Boysson,https://wikidata.org/entity/Q20723023,square
750154705,7,https://wikidata.org/entity/Q259463,place Le Corbusier,https://wikidata.org/entity/Q14629238,square
750169339,12,https://wikidata.org/entity/Q171689,place Léo-Ferré,https://wikidata.org/entity/Q101064727,square
750065581,12,https://wikidata.org/entity/Q171689,place Léonard-Bernstein,https://wikidata.org/entity/Q3389953,square
750158852,11,https://wikidata.org/entity/Q169293,place Léon-Blum,https://wikidata.org/entity/Q3389947,square
750124964,16,https://wikidata.org/entity/Q194420,place Léon-Deubel,https://wikidata.org/entity/Q3389949,square
750162582,7,https://wikidata.org/entity/Q259463,place Léon-Paul-Fargue,https://wikidata.org/entity/Q3389951,square
750042655,9,https://wikidata.org/entity/Q275118,place Lili-Boulanger,https://wikidata.org/entity/Q3389933,square
750173240,4,https://wikidata.org/entity/Q230127,place Louis-Aragon,https://wikidata.org/entity/Q3389937,square
750151802,12,https://wikidata.org/entity/Q171689,place Louis-Armand,https://wikidata.org/entity/Q3389936,square
750167753,13,https://wikidata.org/entity/Q175129,place Louis-Armstrong,https://wikidata.org/entity/Q3389938,square
750172623,18,https://wikidata.org/entity/Q200126,Place Louis-Baillot,https://wikidata.org/entity/Q15971556,square
750161545,17,https://wikidata.org/entity/Q197297,place Louis-Bernier,https://wikidata.org/entity/Q3389939,square
750172833,18,https://wikidata.org/entity/Q200126,place Louise-Blanquart,https://wikidata.org/entity/Q3389943,square
750182986,6,https://wikidata.org/entity/Q245546,Place Louise-Catherine-Breslau-et-Madeleine-Zillhardt,https://wikidata.org/entity/Q65155752,square
750159256,4,https://wikidata.org/entity/Q230127,place Louis-Lépine,https://wikidata.org/entity/Q3389946,square
750154125,5,https://wikidata.org/entity/Q238723,place Louis-Marin,https://wikidata.org/entity/Q3389940,square
750024130,5,https://wikidata.org/entity/Q238723,place Lucien-Herr,https://wikidata.org/entity/Q2378453,square
750169303,15,https://wikidata.org/entity/Q191066,place Madeleine-Renaud-et-Jean-Louis-Barrault,https://wikidata.org/entity/Q3389956,square
750161570,17,https://wikidata.org/entity/Q197297,place des Magasins-de-l'Opéra-Comique,https://wikidata.org/entity/Q3390522,square
750149962,20,https://wikidata.org/entity/Q210720,Place Marc-Bloch,https://wikidata.org/entity/Q3389960,square
750018264,19,https://wikidata.org/entity/Q204622,place Marcel-Achard,https://wikidata.org/entity/Q3389962,square
750081366,18,https://wikidata.org/entity/Q200126,place Marcel-Aymé,https://wikidata.org/entity/Q3389963,square
750152202,15,https://wikidata.org/entity/Q191066,place Marcel-Cerdan,https://wikidata.org/entity/Q3389964,square
750157316,5,https://wikidata.org/entity/Q238723,place Marcelin-Berthelot,https://wikidata.org/entity/Q3389966,square
750165611,14,https://wikidata.org/entity/Q187153,place Marcel-Paul,https://wikidata.org/entity/Q3389965,square
750012554,1,https://wikidata.org/entity/Q161741,place Marguerite-de-Navarre,https://wikidata.org/entity/Q3389967,square
750162830,15,https://wikidata.org/entity/Q191066,place Marie-Madeleine-Fourcade,https://wikidata.org/entity/Q3389972,square
750180501,16,https://wikidata.org/entity/Q194420,place Marlène-Dietrich,https://wikidata.org/entity/Q3389975,square
750167995,14,https://wikidata.org/entity/Q187153,Place Marthe Simard,https://wikidata.org/entity/Q86735673,square
750185080,19,https://wikidata.org/entity/Q204622,Place Martine-Durlach,https://wikidata.org/entity/Q106992232,square
750091659,20,https://wikidata.org/entity/Q210720,place Martin-Nadaud,https://wikidata.org/entity/Q3389976,square
750024227,5,https://wikidata.org/entity/Q238723,place Maubert,https://wikidata.org/entity/Q3030249,square
750175872,5,https://wikidata.org/entity/Q238723,place Maurice-Audin,https://wikidata.org/entity/Q3389981,square
750161944,1,https://wikidata.org/entity/Q161741,place Maurice-Barrès,https://wikidata.org/entity/Q3389980,square
750091692,20,https://wikidata.org/entity/Q210720,Place Maurice-Chevalier,https://wikidata.org/entity/Q105398150,square
750062279,12,https://wikidata.org/entity/Q171689,place Maurice-de-Fontenay,https://wikidata.org/entity/Q3389985,square
750001252,1,https://wikidata.org/entity/Q161741,place Maurice-Quentin,https://wikidata.org/entity/Q2425024,square
750062299,12,https://wikidata.org/entity/Q171689,place Mazas,https://wikidata.org/entity/Q3389986,square
750176733,20,https://wikidata.org/entity/Q210720,Place Mélina-Mercouri,https://wikidata.org/entity/Q67322108,square
750164633,6,https://wikidata.org/entity/Q245546,place Michel-Debré,https://wikidata.org/entity/Q3389993,square
750182858,16,https://wikidata.org/entity/Q194420,Place Mike-Brant (Paris),https://wikidata.org/entity/Q88465208,square
750178506,6,https://wikidata.org/entity/Q245546,place Mireille-et-Jacques-Renouvin,https://wikidata.org/entity/Q23295058,square
750024251,5,https://wikidata.org/entity/Q238723,place Monge,https://wikidata.org/entity/Q3389999,square
750180358,4,https://wikidata.org/entity/Q230127,Place Monique-Antoine,https://wikidata.org/entity/Q86423771,square
750162647,17,https://wikidata.org/entity/Q197297,place Monseigneur-Loutil,https://wikidata.org/entity/Q3389998,square
750048621,10,https://wikidata.org/entity/Q163948,place Napoléon-III,https://wikidata.org/entity/Q108806659,square
750072274,13,https://wikidata.org/entity/Q175129,place Nationale,https://wikidata.org/entity/Q3390009,square
750082036,18,https://wikidata.org/entity/Q200126,place Nattier,https://wikidata.org/entity/Q3390011,square
750092371,20,https://wikidata.org/entity/Q210720,place Octave-Chanute,https://wikidata.org/entity/Q3390012,square
750178044,3,https://wikidata.org/entity/Q223140,place Olympe-de-Gouges,https://wikidata.org/entity/Q3390013,square
750182842,15,https://wikidata.org/entity/Q191066,Place Ousmane-Sow,https://wikidata.org/entity/Q101064731,square
750183341,4,https://wikidata.org/entity/Q230127,Place Ovida-Delect,https://wikidata.org/entity/Q85854377,square
750173515,14,https://wikidata.org/entity/Q187153,place Pablo-Picasso,https://wikidata.org/entity/Q3390016,square
750183338,3,https://wikidata.org/entity/Q223140,Place Patrice-Chéreau,https://wikidata.org/entity/Q96694726,square
750028544,6,https://wikidata.org/entity/Q245546,place Paul-Claudel,https://wikidata.org/entity/Q3390021,square
750162507,18,https://wikidata.org/entity/Q200126,place Paul-Éluard,https://wikidata.org/entity/Q3390031,square
750167146,8,https://wikidata.org/entity/Q270230,place Paul-Émile-Victor,https://wikidata.org/entity/Q3390030,square
750175488,13,https://wikidata.org/entity/Q175129,place Paul-et-Augustine-Fiket,https://wikidata.org/entity/Q64210931,square
750359582,17,https://wikidata.org/entity/Q197297,place Paul-Léautaud,https://wikidata.org/entity/Q3390023,square
750156305,5,https://wikidata.org/entity/Q238723,place Paul-Painlevé,https://wikidata.org/entity/Q3390025,square
750174736,13,https://wikidata.org/entity/Q175129,place Paul-Ricœur,https://wikidata.org/entity/Q15971564,square
750093033,20,https://wikidata.org/entity/Q210720,place Paul-Signac,https://wikidata.org/entity/Q3390029,square
750161506,17,https://wikidata.org/entity/Q197297,place Paul-Tortelier,https://wikidata.org/entity/Q3390028,square
750161870,13,https://wikidata.org/entity/Q175129,place Paul-Verlaine,https://wikidata.org/entity/Q2380167,square
